timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1191,-2935,1736,2233,1806,-1211,-9898,-2417,3819
1191,1523,-908,-514,-1339,832,9545,-733,-1573
1240,-3867,2731,2261,3439,-1220,-9988,-1498,478
1240,-2428,-1489,280,-45,899,6784,1119,254
1240,-1885,-722,317,-1284,581,5743,1584,-1083
1240,-1619,212,745,-430,-405,1125,1082,-2460
1240,-369,3432,2890,3433,-2188,-14761,-756,-1791
1240,2020,-1922,-382,-1550,983,9473,1646,-2752
1240,831,-1340,-363,-1548,605,8227,1610,-2858
1240,4642,-872,253,-2139,609,8427,1662,-3117
1240,4524,-19,153,-1842,118,6759,2304,-2698
1240,-1050,1682,2665,-118,-1594,-6085,-4267,703
1289,-2912,830,1609,-386,-897,-2888,1201,137
1289,-1904,-1852,-14,-2827,522,8593,2720,-665
1289,-494,-671,352,-2085,614,7540,7744,-71
1289,1608,9,88,-2155,8,6667,5982,-1415
1289,1316,807,246,-1563,-712,3441,3389,-1946
1289,-4,689,2380,2505,-493,-4386,-1039,1712
1289,-663,3527,3735,4307,-2125,-15190,-1543,2109
1289,-2,-1826,408,-2096,1229,9095,340,-440
1289,420,-1596,566,-1868,1457,7912,163,-201
1289,-1085,-2442,935,-161,960,6400,-101,-192
1338,2703,4043,3222,3358,-1355,-13129,-1332,-957
1338,3617,4301,3246,3035,-1906,-13843,-1446,-609
1338,-3287,-4364,-189,-4304,1255,17250,566,2520
1338,-3282,-3489,144,-3381,1437,14482,654,2906
1338,-1147,-2572,519,-2133,1559,11055,386,2904
1338,-3268,-1251,1219,-1274,782,7580,5329,-1583
1338,-1692,-395,1476,-750,182,3532,3497,1903
1338,-3433,1751,2749,2264,-1406,-7260,175,639
1338,-3970,3210,3854,3598,-2060,-14249,-934,610
1338,113,-1152,1443,-940,747,6775,-1128,-111
1387,2371,1861,3102,259,-960,-928,-247,976
1387,-58,-784,1481,-1339,749,8298,711,255
1387,-4613,-992,2014,-1452,628,4940,-533,3055
1387,-3496,-913,1898,-1151,697,4606,-436,3835
1387,-3826,-582,2180,-401,820,3136,-272,2089
1387,-2846,-3505,1097,-3542,768,15158,483,-1198
1387,-3299,-2657,1391,-2299,787,11742,346,-662
1387,-752,43,2287,-2073,-486,4540,353,-146
1387,-765,75,2454,-1192,-269,2949,91,967
1387,-30,3442,5092,3082,-1424,-11902,-965,2170
1434,973,4493,4871,2538,-2646,-13628,-1656,2803
1434,1100,3324,3988,988,-2269,-8523,-867,2247
1434,2645,-105,2662,-2548,629,6041,-93,-3219
1434,3098,398,2330,-2525,36,6312,439,-3098
